STATION,NAME,DATE,SNOW,PRCP,RAIN_OLD,RAIN
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/30/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",8/31/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/1/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/2/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/3/2022,0,0.04,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/4/2022,0,0.06,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/5/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/6/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/7/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/8/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/9/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/10/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/11/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/12/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/13/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/14/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/15/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/16/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/17/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/18/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/19/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/20/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/21/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/22/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/23/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/24/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/25/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/26/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/27/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/28/2022,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/29/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",9/30/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/1/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/2/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/3/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/4/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/5/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/6/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/7/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/8/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/9/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/10/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/11/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/12/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/13/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/14/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/15/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/16/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/17/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/18/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/19/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/20/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/21/2022,0,0.37,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/22/2022,0,0.62,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/23/2022,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/24/2022,0,0.11,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/25/2022,0,0.28,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/26/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/27/2022,0,0.04,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/28/2022,0,0.6,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/29/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/30/2022,0,0.5,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",10/31/2022,0,0.26,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/1/2022,0,0.15,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/2/2022,0,0.21,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/3/2022,0,0.51,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/4/2022,0,0.06,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/5/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/6/2022,0,0.81,Moderate Heavy Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/7/2022,0,0.32,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/8/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/9/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/10/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/11/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/12/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/13/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/14/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/15/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/16/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/17/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/18/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/19/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/20/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/21/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/22/2022,0,1,Heavy Rain,Heavy Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/23/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/24/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/25/2022,0,0.76,Moderate Heavy Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/26/2022,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/27/2022,0,0.18,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/28/2022,0,0.07,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/29/2022,0.2,0.83,Moderate Heavy Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",11/30/2022,0,0.23,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/1/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/2/2022,0.1,0.19,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/3/2022,0.1,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/4/2022,0,0.09,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/5/2022,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/6/2022,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/7/2022,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/8/2022,0,0.2,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/9/2022,0,0.58,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/10/2022,0,0.47,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/11/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/12/2022,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/13/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/14/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/15/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/16/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/17/2022,0,0.12,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/18/2022,0.2,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/19/2022,0,0.08,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/20/2022,1.2,0.49,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/21/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/22/2022,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/23/2022,0,0.28,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/24/2022,0,1.14,Heavy Rain,Heavy Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/25/2022,0,1.08,Heavy Rain,Heavy Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/26/2022,0,0.82,Moderate Heavy Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/27/2022,0,0.81,Moderate Heavy Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/28/2022,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/29/2022,0,0.31,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/30/2022,0,0.3,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",12/31/2022,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/1/2023,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/2/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/3/2023,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/4/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/5/2023,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/6/2023,0,0.1,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/7/2023,0,0.27,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/8/2023,0,0.32,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/9/2023,0,0.59,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/10/2023,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/11/2023,0,0.08,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/12/2023,0,0.7,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/13/2023,0,0.38,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/14/2023,0,0.07,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/15/2023,0,0.35,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/16/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/17/2023,0,0.07,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/18/2023,0,0.36,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/19/2023,0,0.05,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/20/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/21/2023,0,0.29,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/22/2023,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/23/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/24/2023,0,0.04,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/25/2023,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/26/2023,0,0.05,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/27/2023,0,0.28,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/28/2023,0,0.04,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/29/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/30/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",1/31/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/1/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/2/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/3/2023,0,0.33,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/4/2023,0,0.07,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/5/2023,0,0.16,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/6/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/7/2023,0,0.13,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/8/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/9/2023,0,0.06,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/10/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/11/2023,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/12/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/13/2023,0,0.24,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/14/2023,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/15/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/16/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/17/2023,0,0.3,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/18/2023,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/19/2023,0,0.13,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/20/2023,0,0.27,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/21/2023,0,0.19,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/22/2023,0.4,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/23/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/24/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/25/2023,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/26/2023,0.4,0.26,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/27/2023,0,0.08,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",2/28/2023,0,0.15,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/1/2023,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/2/2023,0,0.14,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/3/2023,0,0.19,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/4/2023,0,0.26,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/5/2023,0,0.22,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/6/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/7/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/8/2023,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/9/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/10/2023,0,0.21,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/11/2023,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/12/2023,0,0.44,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/13/2023,0,0.4,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/14/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/15/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/16/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/17/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/18/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/19/2023,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/20/2023,0,0.11,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/21/2023,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/22/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/23/2023,0,0.03,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/24/2023,0,0.57,Moderate Rain,Moderate Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/25/2023,0,0.06,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/26/2023,0,0.01,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/27/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/28/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/29/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/30/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",3/31/2023,0,0.22,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/1/2023,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/2/2023,0,0.13,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/3/2023,0,0.18,Light Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/4/2023,0,0.02,Drizzle,Drizzle
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/5/2023,0,0,No Rain,No Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/6/2023,0,0.47,Light Moderate Rain,Light Rain
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",4/7/2023,0,0.08,Drizzle,Drizzle
